date,channel,sessions,orders,revenue,spend,impressions,clicks,CPC,CTR,CVR,ROAS,CAC
2026-01-10,paid_social,1079,18,138933.56,153174.56,817613,15171,10.096536813657636,0.018555233343892526,0.016682113067655237,0.9070276421881023,8509.697777777777
2026-01-10,referral,251,5,27706.68,36376.58,105777,2376,15.310008417508419,0.022462350038288097,0.0199203187250996,0.7616625862024412,7275.316000000001
2026-01-10,search,1120,34,227987.77,167147.47,729537,20701,8.074366938795228,0.02837553133014501,0.030357142857142857,1.3639917493217217,4916.10205882353
2026-01-11,email,379,20,129624.33000000002,20032.190000000002,347134,3640,5.503348901098902,0.010485864248388231,0.052770448548812667,6.470801744592079,1001.6095000000001
2026-01-11,organic,752,11,63898.649999999994,4831.92,836542,7905,0.6112485768500949,0.009449615201627654,0.014627659574468085,13.22427730591566,439.26545454545453
2026-01-11,paid_social,1066,7,47669.28,156108.49,793587,13773,11.334385391708414,0.017355375025044514,0.006566604127579738,0.3053599455096901,22301.212857142855
2026-01-11,referral,295,7,35651.78,37393.79,127097,2752,13.587859738372094,0.02165275340881374,0.023728813559322035,0.9534144573203197,5341.97
2026-01-11,search,1120,41,279191.4,211185.11000000002,917303,23596,8.950038565858621,0.02572323430752979,0.03660714285714286,1.3220221823404121,5150.856341463415
2026-01-12,email,387,15,103200.86,18559.78,372700,4366,4.2509803023362345,0.011714515696270458,0.03875968992248062,5.560457074383425,1237.3186666666666
2026-01-12,organic,697,9,74010.04000000001,4437.62,754789,7543,0.5883096911043352,0.009993521368223438,0.01291248206599713,16.67786786610841,493.06888888888886
2026-01-12,paid_social,1005,16,114295.57,145193.1,790899,14725,9.860312393887947,0.018618053632638302,0.015920398009950248,0.7871969811237587,9074.56875
2026-01-12,referral,189,8,46211.49,32062.49,106774,2090,15.340904306220096,0.01957405360855639,0.042328042328042326,1.4412944846142641,4007.81125
2026-01-12,search,934,28,257557.02000000002,144601.66,639671,16481,8.773840179600752,0.025764807221212153,0.029978586723768737,1.7811484321825906,5164.345
2026-01-13,email,354,14,68461.97,16235.9,254310,4141,3.9207679304515817,0.01628327631630687,0.03954802259887006,4.216703108543413,1159.7071428571428
2026-01-13,organic,593,5,26817.16,4988.7,660137,8086,0.6169552312639129,0.012248972561756121,0.008431703204047217,5.375580812636559,997.74
2026-01-13,paid_social,969,13,77469.39,134881.25,713052,14214,9.489323906008162,0.019934030056713955,0.013415892672858616,0.5743525508549187,10375.48076923077
2026-01-13,referral,157,3,11300.119999999999,30836.35,87313,1858,16.596528525296016,0.021279763609084557,0.01910828025477707,0.36645452525996103,10278.783333333333
2026-01-13,search,1079,35,318024.93,151259.91,664675,17750,8.521685070422535,0.02670478053183887,0.03243744207599629,2.1025064076793383,4321.711714285714
2026-01-14,email,285,8,61834.46,20311.33,295620,3525,5.762079432624114,0.01192409173939517,0.028070175438596492,3.0443333843721705,2538.91625
2026-01-14,organic,622,11,71645.16,4759.1900000000005,853052,6640,0.7167454819277109,0.00778381622691231,0.017684887459807074,15.05406592298269,432.6536363636364
2026-01-14,paid_social,918,23,112032.22,135236.85,692978,11582,11.676467794854084,0.016713373296121953,0.02505446623093682,0.828414888397652,5879.863043478261
2026-01-14,referral,248,8,59714.77,29007.34,136402,3144,9.226253180661578,0.023049515402999956,0.03225806451612903,2.058608958973832,3625.9175
2026-01-14,search,1049,29,198282.97,145965.79,656944,19825,7.362713240857504,0.03017761026815071,0.027645376549094377,1.358420832717036,5033.3031034482765
2026-01-15,email,423,17,102596.99,18358.37,277927,4247,4.322667765481516,0.015280991051607077,0.04018912529550828,5.588567503541982,1079.9041176470587
2026-01-15,organic,508,9,45897.83,4373.17,553804,5690,0.7685711775043936,0.010274393106586446,0.017716535433070866,10.495322614945223,485.90777777777777
2026-01-15,paid_social,960,14,90648.19,140775.47999999998,710578,14032,10.032460091220067,0.019747304307197802,0.014583333333333334,0.6439203048712746,10055.391428571427
2026-01-15,referral,224,4,24542.92,36358.69,106887,2505,14.514447105788424,0.023435965084622076,0.017857142857142856,0.6750221198838571,9089.6725
2026-01-15,search,1104,25,158937.33000000002,165137.83,699702,18444,8.953471589676859,0.026359793169091986,0.022644927536231884,0.9624525767354459,6605.513199999999
2026-01-16,email,327,12,85413.56,21207.43,274235,3596,5.897505561735262,0.013112841176363337,0.03669724770642202,4.027529974164715,1767.2858333333334
2026-01-16,organic,438,6,37048.22,4531.8,545856,4870,0.9305544147843943,0.008921766912885449,0.0136986301369863,8.175166600467806,755.3000000000001
2026-01-16,paid_social,880,15,112909.31,146591.14,775063,11393,12.866772579654175,0.014699450238238697,0.017045454545454544,0.7702328394471861,9772.742666666667
2026-01-16,referral,263,3,21581.2,31940.59,120179,2513,12.710143255073618,0.02091047520781501,0.011406844106463879,0.6756669178621936,10646.863333333333
2026-01-16,search,1120,29,184851.74,180756.59,768241,23408,7.722000598086124,0.030469605241063676,0.025892857142857145,1.0226556055300666,6232.985862068966
2026-01-17,email,215,8,61305.560000000005,19660.01,254433,2531,7.767684709600948,0.009947608997260575,0.037209302325581395,3.1182873253879326,2457.50125
2026-01-17,organic,694,8,66531.46,4995.6900000000005,771515,8800,0.5676920454545455,0.01140612949845434,0.011527377521613832,13.317771919394518,624.4612500000001
2026-01-17,paid_social,1059,21,115303.0,159020.4,906315,17857,8.905213641709134,0.019702862691227663,0.019830028328611898,0.7250830711028271,7572.4
2026-01-17,referral,166,7,40761.8,36555.99,107692,1662,21.99518050541516,0.015432901236860678,0.04216867469879518,1.1150511858658458,5222.284285714285
2026-01-17,search,1120,43,301055.23,183886.62,774705,21960,8.373707650273223,0.02834627374290859,0.038392857142857145,1.6371785505655605,4276.433023255814
2026-01-18,email,357,16,91242.38,20869.77,317474,3809,5.479067996849567,0.011997832893402295,0.04481792717086835,4.371987808202966,1304.360625
2026-01-18,organic,575,10,56560.7,5302.53,864885,6019,0.8809652766240239,0.006959306728640224,0.017391304347826087,10.666738330570501,530.2529999999999
2026-01-18,paid_social,1060,16,96864.49,157113.78,829436,13382,11.740680017934539,0.01613385481218563,0.01509433962264151,0.6165244703551783,9819.61125
2026-01-18,referral,271,8,58953.490000000005,32292.260000000002,104691,2219,14.55261829652997,0.02119570927777937,0.02952029520295203,1.8256229201672476,4036.5325000000003
2026-01-18,search,1120,30,187328.45,189253.57,819487,22465,8.424374360115737,0.02741349161121531,0.026785714285714284,0.9898278272901272,6308.452333333334
2026-01-19,email,361,17,120238.24,18477.16,321474,3733,4.949681221537637,0.01161213659580557,0.04709141274238227,6.507398323118921,1086.8917647058825
2026-01-19,organic,591,7,31532.88,4061.82,828447,6856,0.5924474912485415,0.008275725544301567,0.011844331641285956,7.7632391391051305,580.26
2026-01-19,paid_social,983,11,62784.29,144578.01,770854,14030,10.30491874554526,0.018200593108422605,0.011190233977619531,0.4342589166914111,13143.455454545456
2026-01-19,referral,273,1,4253.0,33622.28,130277,2814,11.94821606254442,0.021600128955993766,0.003663003663003663,0.12649350371241927,33622.28
2026-01-19,search,1005,38,251330.48,145860.95,643615,17818,8.186157256706702,0.027684252231535932,0.03781094527363184,1.7230827030812563,3838.4460526315793
2026-01-20,email,286,11,70682.56,19066.42,236950,2983,6.391692926583976,0.012589153829921925,0.038461538461538464,3.707175232686577,1733.310909090909
2026-01-20,organic,562,9,65624.09,4733.82,771087,7312,0.6474042669584245,0.009482717254991979,0.01601423487544484,13.862819034099312,525.98
2026-01-20,paid_social,1036,14,231792.5,144152.32,775135,13524,10.659000295770483,0.017447283376444103,0.013513513513513514,1.6079692647333041,10296.594285714285
2026-01-20,referral,206,9,46385.46,30746.29,125228,2447,12.564891704127504,0.019540358386303382,0.043689320388349516,1.5086522634112929,3416.2544444444447
2026-01-20,search,1076,25,147657.4,130217.51,613731,16096,8.090054050695825,0.026226473813445957,0.023234200743494422,1.1339289163185504,5208.7004
2026-01-21,email,315,26,194137.55,18515.6,251302,3585,5.164741980474198,0.0142657042124615,0.08253968253968254,10.485080148631425,712.1384615384615
2026-01-21,organic,686,12,73238.62999999999,4923.59,722185,8954,0.5498760330578513,0.012398485152696332,0.01749271137026239,14.875046460001744,410.2991666666667
2026-01-21,paid_social,851,9,40539.740000000005,125098.97,668742,10945,11.429782549109182,0.01636655092696436,0.010575793184488837,0.32406134119249747,13899.885555555556
2026-01-21,referral,209,5,26377.09,30847.32,121986,2231,13.82667861945316,0.0182889839817684,0.023923444976076555,0.8550853040069607,6169.464
2026-01-21,search,1120,34,207493.47,167313.43,728895,21071,7.940459873760144,0.02890814177625035,0.030357142857142857,1.2401483252121484,4920.983235294118
2026-01-22,email,328,11,57184.350000000006,18308.85,290017,3387,5.405624446412754,0.011678625735732733,0.03353658536585366,3.123317412071212,1664.440909090909
2026-01-22,organic,530,11,87883.72,4730.77,592186,6378,0.7417325180307307,0.010770264747900153,0.020754716981132074,18.57704348340756,430.07000000000005
2026-01-22,paid_social,801,16,99695.42000000001,120281.72,611692,10255,11.729080448561678,0.016764973221817515,0.019975031210986267,0.8288493047821399,7517.6075
2026-01-22,referral,161,5,32742.909999999996,31357.23,148953,1942,16.146874356333676,0.013037669600478002,0.031055900621118012,1.0441901277631984,6271.446
2026-01-22,search,1072,32,317967.04000000004,174104.49,767276,21916,7.944172750501916,0.028563385274659965,0.029850746268656716,1.826300056937073,5440.7653125
2026-01-23,email,329,7,55699.19,16281.28,283532,3485,4.671816355810617,0.012291381572450376,0.02127659574468085,3.421057189606714,2325.897142857143
2026-01-23,organic,570,8,37109.87,4410.8099999999995,708867,6544,0.6740235330073349,0.00923163301437364,0.014035087719298246,8.413391191187108,551.3512499999999
2026-01-23,paid_social,924,14,70618.42,167854.88999999998,899517,15569,10.781353330335923,0.01730817761087339,0.015151515151515152,0.4207111273314707,11989.634999999998
2026-01-23,referral,220,7,32816.64,30203.38,126849,2472,12.218195792880259,0.01948773738854859,0.031818181818181815,1.0865221044796973,4314.768571428572
2026-01-23,search,1071,23,159053.08000000002,164055.88,709842,19295,8.502507385332988,0.027182105313576826,0.021475256769374416,0.9695055123900467,7132.864347826087
2026-01-24,email,275,9,51711.97,19152.49,291800,2739,6.9925118656443965,0.009386566141192598,0.03272727272727273,2.7000128964954424,2128.0544444444445
2026-01-24,organic,889,16,189487.51,5026.56,943897,10414,0.48267332437103905,0.011032983471713545,0.01799775028121485,37.69725418576522,314.16
2026-01-24,paid_social,1083,12,64125.9,146840.07,764941,13473,10.898839902026275,0.017613123103611912,0.0110803324099723,0.4367057302546914,12236.6725
2026-01-24,referral,207,6,32249.54,36008.29,98212,2076,17.345033718689788,0.02113794648311815,0.028985507246376812,0.8956143154812406,6001.381666666667
2026-01-24,search,1120,37,248413.97999999998,169772.33,750745,19712,8.612638494318182,0.026256585125442062,0.033035714285714286,1.4632182994720047,4588.441351351351
2026-01-25,email,332,11,79909.6,18954.02,273324,3372,5.621002372479241,0.012337006629494666,0.03313253012048193,4.215971071044559,1723.0927272727274
2026-01-25,organic,907,13,59940.45,5473.62,815582,9380,0.5835415778251599,0.01150098947745291,0.014332965821389196,10.950787595777566,421.0476923076923
2026-01-25,paid_social,1120,17,64187.1,166034.83000000002,891487,15421,10.766800466895793,0.017298064918501336,0.015178571428571428,0.386588163459438,9766.754705882355
2026-01-25,referral,236,8,30340.440000000002,36362.31,108167,2269,16.02569854561481,0.020976822875738443,0.03389830508474576,0.8343925344676948,4545.28875
2026-01-25,search,1102,43,303588.31,192862.59,829206,22464,8.585407318376069,0.02709097618685827,0.03901996370235935,1.5741171473430902,4485.176511627907
2026-01-26,email,302,13,75759.99,19130.59,279664,3114,6.143413615928067,0.011134790319812347,0.04304635761589404,3.960149164244281,1471.5838461538463
2026-01-26,organic,662,14,81824.58,4486.34,651501,7571,0.5925690133403778,0.011620857066988385,0.021148036253776436,18.23860429659812,320.45285714285717
2026-01-26,paid_social,720,10,65812.25,116765.77,619448,9830,11.878511698880978,0.01586896720951557,0.013888888888888888,0.5636262236783948,11676.577000000001
2026-01-26,referral,191,5,11705.28,30164.339999999997,92857,2109,14.302674253200568,0.022712342634373283,0.02617801047120419,0.3880502606720386,6032.8679999999995
2026-01-26,search,1078,30,216217.55000000002,189468.74,816558,21817,8.684454324609248,0.02671824904048457,0.027829313543599257,1.141177958960407,6315.624666666667
2026-01-27,email,419,17,105643.6,18738.05,330314,4324,4.33349907493062,0.013090574423124663,0.0405727923627685,5.637918566766553,1102.2382352941177
2026-01-27,organic,526,6,34213.58,4267.76,709002,6715,0.6355562174236784,0.009471059320001918,0.011406844106463879,8.016753519410651,711.2933333333334
2026-01-27,paid_social,857,18,113468.94,134654.87,722550,12410,10.85051329572925,0.017175281987405717,0.021003500583430573,0.8426649552296178,7480.826111111111
2026-01-27,referral,233,6,24781.190000000002,30694.84,121168,2399,12.794847853272197,0.019798956820282584,0.02575107296137339,0.8073405823258893,5115.806666666666
2026-01-27,search,1108,30,199539.77,156208.05,711760,18989,8.226238875138238,0.02667893672024278,0.02707581227436823,1.2773974836764175,5206.9349999999995
2026-01-28,email,261,11,80201.78,18011.16,318634,2958,6.0889655172413795,0.009283378421637364,0.0421455938697318,4.452893650381208,1637.3781818181817
2026-01-28,organic,721,8,62038.89,3911.05,761609,7016,0.5574472633979476,0.009212076012757203,0.011095700416088766,15.862464044182508,488.88125
2026-01-28,paid_social,951,14,80239.37,130233.92,673357,11988,10.86369035702369,0.01780333463526777,0.014721345951629864,0.6161172911020416,9302.422857142858
2026-01-28,referral,144,3,16380.12,29967.879999999997,78369,1709,17.53533060269163,0.02180709208998456,0.020833333333333332,0.5465892148527024,9989.293333333333
2026-01-28,search,967,39,218665.86,163006.22,727767,17834,9.140194011438824,0.02450509572431836,0.04033092037228542,1.3414571542116613,4179.6466666666665
2026-01-29,email,256,7,44366.97,16131.5,298250,2996,5.384345794392523,0.010045264040234703,0.02734375,2.7503313393050863,2304.5
2026-01-29,organic,504,8,39646.55,4974.37,643949,5324,0.9343294515401953,0.008267735488369421,0.015873015873015872,7.970165066128978,621.79625
2026-01-29,paid_social,952,13,70345.81,142840.44,746157,12814,11.147217106289995,0.017173329473555835,0.01365546218487395,0.49247825055705513,10987.726153846153
2026-01-29,referral,154,4,20970.75,25443.75,94357,1692,15.03767730496454,0.017931896944582807,0.025974025974025976,0.8242004421518054,6360.9375
2026-01-29,search,1004,28,203944.6,152120.02,657439,15839,9.604142938316812,0.024091968988757893,0.027888446215139442,1.3406821797683173,5432.857857142857
2026-01-30,email,269,16,106307.83,17937.16,280062,3197,5.610622458554896,0.011415329462761817,0.05947955390334572,5.926681258348591,1121.0725
2026-01-30,organic,711,11,81682.34999999999,5235.51,704627,7956,0.6580580693815988,0.011291080245292899,0.015471167369901548,15.601603282201731,475.9554545454546
2026-01-30,paid_social,945,11,49943.829999999994,137895.5,677073,12995,10.611427472104655,0.019192908297923562,0.01164021164021164,0.362186075687749,12535.954545454546
2026-01-30,referral,212,2,22353.18,30629.32,106782,2159,14.186808707735063,0.020218763462006704,0.009433962264150943,0.7297968090705246,15314.66
2026-01-30,search,988,27,186435.53,164562.52000000002,699355,20170,8.158776400594943,0.02884086050718162,0.027327935222672066,1.1329161099380343,6094.908148148149
