order_id,session_id,user_id,order_ts,gross_amount,discount_amount,shipping_amount,net_amount
O00004627,S00155376,U000097,2025-10-29T02:26:47,1613.01,81.98,69.09,1600.12
O00004628,S00155383,U000582,2025-10-29T07:23:19,14715.48,1071.63,0.0,13643.85
O00004629,S00155407,U002507,2025-10-29T22:56:25,3036.5,59.86,0.0,2976.64
O00004630,S00155423,U000660,2025-10-30T00:05:07,7573.55,501.25,0.0,7072.3
O00004631,S00155430,U001260,2025-10-29T10:22:16,8931.54,402.91,0.0,8528.63
O00004632,S00155473,,2025-10-29T22:04:55,2966.61,97.94,0.0,2868.67
O00004633,S00155509,U000422,2025-10-30T18:07:31,4626.38,198.35,0.0,4428.03
O00004634,S00155515,U000781,2025-10-30T01:57:00,4371.54,209.73,0.0,4161.81
O00004635,S00155518,U000355,2025-10-30T15:27:37,11022.67,653.6,0.0,10369.07
O00004636,S00155526,,2025-10-30T04:34:42,4342.37,228.99,0.0,4113.38
O00004637,S00155529,U000170,2025-10-30T01:43:54,571.27,23.96,103.97,651.28
O00004638,S00155572,,2025-10-30T18:40:01,522.65,32.22,70.97,561.4
O00004639,S00155597,U002563,2025-10-30T14:00:09,7171.68,550.74,0.0,6620.94
O00004640,S00155629,U001120,2025-10-30T16:34:27,2300.38,144.58,0.0,2155.8
O00004641,S00155646,U001431,2025-10-31T06:30:54,8545.57,269.08,0.0,8276.49
O00004642,S00155656,U002514,2025-10-31T02:00:09,13148.76,568.63,0.0,12580.13
O00004643,S00155689,U001757,2025-10-31T20:00:14,6944.09,72.11,0.0,6871.98
O00004644,S00155695,U001185,2025-10-31T06:24:54,6533.36,508.12,0.0,6025.24
O00004645,S00155762,U000293,2025-10-31T04:42:02,14004.96,777.54,0.0,13227.42
O00004646,S00155765,U000612,2025-10-31T16:06:07,2183.3,132.08,0.0,2051.22
O00004647,S00155777,,2025-11-01T10:22:07,10078.74,1167.33,0.0,8911.41
O00004648,S00155892,U001746,2025-11-01T22:49:12,13793.9,1819.17,0.0,11974.73
O00004649,S00155971,U000721,2025-11-02T12:22:40,13768.09,1224.04,0.0,12544.05
O00004650,S00156012,U001034,2025-11-02T06:17:20,15191.86,1957.84,0.0,13234.02
O00004651,S00156184,U000847,2025-11-03T21:06:56,15941.72,2189.49,0.0,13752.23
O00004652,S00156204,,2025-11-04T11:42:50,5777.33,690.7,0.0,5086.63
O00004653,S00156229,U002423,2025-11-04T00:46:38,5627.64,638.19,0.0,4989.45
O00004654,S00156249,U000204,2025-11-04T19:51:56,10482.15,1355.32,0.0,9126.83
O00004655,S00156283,U001509,2025-11-04T12:46:27,11149.1,1699.31,0.0,9449.79
O00004656,S00156311,U002537,2025-11-05T23:53:30,3728.28,347.53,0.0,3380.75
O00004657,S00156358,U001745,2025-11-05T20:16:13,13571.13,1219.99,0.0,12351.14
O00004658,S00156375,U002311,2025-11-05T06:24:27,4174.29,497.74,0.0,3676.55
O00004659,S00156389,U002118,2025-11-05T21:34:39,834.57,69.55,75.61,840.63
O00004660,S00156396,U001379,2025-11-05T20:45:24,1236.69,145.99,85.82,1176.52
O00004661,S00156590,U000692,2025-11-07T02:42:19,11670.48,1514.55,0.0,10155.93
O00004662,S00156622,U000118,2025-11-07T01:50:00,6789.38,1049.03,0.0,5740.35
O00004663,S00156634,U001632,2025-11-07T01:09:32,3716.75,442.21,0.0,3274.54
O00004664,S00156637,U000189,2025-11-07T08:05:22,10945.48,1589.9,0.0,9355.58
O00004665,S00156687,U001037,2025-11-08T21:21:50,11410.22,349.59,0.0,11060.63
O00004666,S00156699,U001175,2025-11-08T17:13:24,17228.38,688.22,0.0,16540.16
O00004667,S00156721,U000958,2025-11-08T22:36:52,1366.37,57.45,38.21,1347.12
O00004668,S00156740,U000543,2025-11-08T16:15:40,6965.22,498.77,0.0,6466.45
O00004669,S00156753,U001920,2025-11-08T13:35:15,11514.38,400.64,0.0,11113.74
O00004670,S00156782,U001284,2025-11-08T15:03:18,25314.31,1599.59,0.0,23714.72
O00004671,S00156804,U002106,2025-11-08T15:28:57,770.75,38.26,95.25,827.74
O00004672,S00156805,U001389,2025-11-08T18:11:51,12332.96,799.45,0.0,11533.51
O00004673,S00156821,U002594,2025-11-09T07:34:10,5049.03,261.7,0.0,4787.33
O00004674,S00156857,U002100,2025-11-09T14:17:42,2911.67,141.46,0.0,2770.21
O00004675,S00156859,U001715,2025-11-09T10:36:25,821.51,41.59,44.57,824.49
O00004676,S00156888,U001502,2025-11-09T00:38:32,10669.33,945.03,0.0,9724.3
O00004677,S00156963,U002424,2025-11-10T00:49:30,1011.73,50.15,53.96,1015.54
O00004678,S00157009,U000765,2025-11-10T04:47:22,7032.36,293.96,0.0,6738.4
O00004679,S00157010,,2025-11-10T09:58:48,907.05,21.76,102.75,988.04
O00004680,S00157019,U001913,2025-11-10T03:32:48,944.98,44.98,91.59,991.59
O00004681,S00157056,,2025-11-11T11:02:39,4429.95,263.33,0.0,4166.62
O00004682,S00157059,U001502,2025-11-11T08:43:27,1992.33,87.44,73.29,1978.18
O00004683,S00157068,U000133,2025-11-11T09:06:10,1011.73,43.88,82.25,1050.1
O00004684,S00157097,U001967,2025-11-11T13:47:59,1939.7,151.14,64.15,1852.71
O00004685,S00157106,U002469,2025-11-11T14:09:01,3607.47,70.56,0.0,3536.91
O00004686,S00157126,U000312,2025-11-11T01:04:19,6405.77,257.63,0.0,6148.14
O00004687,S00157168,U000376,2025-11-12T06:20:33,2603.32,87.97,0.0,2515.35
O00004688,S00157186,U000175,2025-11-12T15:13:43,2800.94,151.78,0.0,2649.16
O00004689,S00157194,U002319,2025-11-12T13:27:49,13477.05,898.32,0.0,12578.73
O00004690,S00157214,U002243,2025-11-12T05:52:01,7647.01,427.03,0.0,7219.98
O00004691,S00157242,U002498,2025-11-12T05:17:40,10550.05,919.56,0.0,9630.49
O00004692,S00157251,U001539,2025-11-12T03:40:58,2902.81,120.5,0.0,2782.31
O00004693,S00157284,U002536,2025-11-12T15:09:30,7039.11,172.11,0.0,6867.0
O00004694,S00157316,U001126,2025-11-13T00:32:49,23015.8,1411.97,0.0,21603.83
O00004695,S00157340,U001830,2025-11-13T07:24:31,7881.58,677.53,0.0,7204.05
O00004696,S00157368,,2025-11-13T03:41:50,12221.32,534.96,0.0,11686.36
O00004697,S00157410,U001636,2025-11-13T04:51:44,6156.99,248.96,0.0,5908.03
O00004698,S00157498,U000017,2025-11-14T07:40:53,1737.26,115.36,102.46,1724.36
O00004699,S00157531,U000263,2025-11-14T11:25:08,16739.13,1552.02,0.0,15187.11
O00004700,S00157557,U002037,2025-11-14T16:55:45,8861.51,151.87,0.0,8709.64
O00004701,S00157587,U000557,2025-11-15T22:16:55,9632.94,573.62,0.0,9059.32
O00004702,S00157622,,2025-11-15T04:12:34,3607.03,61.42,0.0,3545.61
O00004703,S00157625,U001181,2025-11-15T23:38:55,2284.66,62.44,0.0,2222.22
O00004704,S00157661,U002112,2025-11-15T13:38:28,6276.12,400.02,0.0,5876.1
O00004705,S00157704,U001113,2025-11-15T21:36:15,2346.48,104.51,0.0,2241.97
O00004706,S00157713,U001482,2025-11-15T20:48:21,4678.44,291.69,0.0,4386.75
O00004707,S00157809,U000293,2025-11-16T20:02:40,10341.4,394.72,0.0,9946.68
O00004708,S00157830,U001629,2025-11-16T11:55:54,1175.55,94.13,67.61,1149.03
O00004709,S00157844,U001248,2025-11-16T01:39:03,7752.94,616.53,0.0,7136.41
O00004710,S00157930,,2025-11-17T00:08:54,5511.3,367.24,0.0,5144.06
O00004711,S00157948,U002535,2025-11-17T23:17:10,9093.75,560.79,0.0,8532.96
O00004712,S00157992,,2025-11-18T11:07:41,3294.84,188.43,0.0,3106.41
O00004713,S00158075,U001313,2025-11-18T01:08:32,2644.65,72.92,0.0,2571.73
O00004714,S00158092,U002264,2025-11-18T09:48:42,4503.6,326.39,0.0,4177.21
O00004715,S00158209,U000486,2025-11-19T08:35:48,8741.99,274.19,0.0,8467.8
O00004716,S00158230,U000893,2025-11-19T16:11:16,11279.88,366.91,0.0,10912.97
O00004717,S00158262,U001847,2025-11-19T04:45:13,3498.43,233.6,0.0,3264.83
O00004718,S00158266,U001593,2025-11-19T06:40:49,2607.44,60.07,0.0,2547.37
O00004719,S00158272,U002249,2025-11-20T19:47:26,4497.99,211.21,0.0,4286.78
O00004720,S00158342,U002217,2025-11-20T19:08:15,11778.1,743.15,0.0,11034.95
O00004721,S00158430,U001206,2025-11-21T03:24:22,13335.87,674.93,0.0,12660.94
O00004722,S00158544,U001845,2025-11-22T03:28:26,2536.21,150.41,0.0,2385.8
O00004723,S00158549,U002419,2025-11-22T04:49:27,15501.57,1156.56,0.0,14345.01
O00004724,S00158554,,2025-11-22T20:08:38,3493.36,177.62,0.0,3315.74
O00004725,S00158580,U001872,2025-11-22T20:43:12,11715.29,409.9,0.0,11305.39
O00004726,S00158599,,2025-11-22T11:28:51,944.98,35.12,55.53,965.39
O00004727,S00158652,U000904,2025-11-22T16:52:23,3280.91,120.29,0.0,3160.62
O00004728,S00158656,,2025-11-22T16:04:06,6003.06,214.33,0.0,5788.73
O00004729,S00158693,U000907,2025-11-23T06:40:35,3463.6,285.57,0.0,3178.03
O00004730,S00158707,U000659,2025-11-23T11:39:40,9723.63,750.68,0.0,8972.95
O00004731,S00158787,U000895,2025-11-23T08:24:07,23047.72,1986.5,0.0,21061.22
O00004732,S00158813,U000086,2025-11-23T20:27:15,1196.56,54.94,88.09,1229.71
O00004733,S00158819,,2025-11-23T16:10:21,3681.31,195.11,0.0,3486.2
O00004734,S00158828,U002460,2025-11-24T03:45:33,9678.49,397.83,0.0,9280.66
O00004735,S00158966,U001161,2025-11-25T19:43:57,10277.31,264.11,0.0,10013.2
O00004736,S00158979,U001811,2025-11-25T19:06:03,1200.97,13.41,94.03,1281.59
O00004737,S00159022,U001717,2025-11-25T17:22:51,10173.39,584.34,0.0,9589.05
O00004738,S00159039,U001868,2025-11-25T23:19:12,6910.82,269.62,0.0,6641.2
O00004739,S00159086,U001709,2025-11-25T22:25:43,5989.5,150.51,0.0,5838.99
O00004740,S00159139,U001581,2025-11-26T08:26:27,10315.89,711.96,0.0,9603.93
O00004741,S00159161,U001501,2025-11-26T22:10:32,3141.45,101.23,0.0,3040.22
O00004742,S00159176,U001880,2025-11-26T08:54:47,8338.67,247.7,0.0,8090.97
O00004743,S00159196,U000364,2025-11-27T20:46:27,2506.05,162.25,0.0,2343.8
O00004744,S00159285,U000590,2025-11-27T02:32:44,1939.7,84.18,87.86,1943.38
O00004745,S00159293,U000350,2025-11-27T11:44:41,6067.82,344.34,0.0,5723.48
O00004746,S00159335,U000248,2025-11-28T08:38:05,3873.04,169.93,0.0,3703.11
O00004747,S00159342,U001172,2025-11-28T05:47:00,1200.84,21.18,46.19,1225.85
O00004748,S00159368,U002412,2025-11-28T20:51:15,1055.92,20.55,60.53,1095.9
O00004749,S00159381,U000362,2025-11-29T17:35:08,7402.26,722.55,0.0,6679.71
O00004750,S00159425,U002245,2025-11-29T15:17:39,4871.9,341.11,0.0,4530.79
O00004751,S00159446,,2025-11-29T22:17:59,2092.04,123.04,0.0,1969.0
O00004752,S00159457,U000226,2025-11-29T10:56:00,13239.69,154.07,0.0,13085.62
O00004753,S00159458,U001556,2025-11-29T23:14:02,11242.85,685.03,0.0,10557.82
O00004754,S00159500,U000465,2025-11-29T13:12:16,10514.03,334.06,0.0,10179.97
O00004755,S00159568,,2025-11-30T11:54:48,2708.52,179.1,0.0,2529.42
O00004756,S00159622,U000341,2025-11-30T13:29:12,8605.73,323.61,0.0,8282.12
O00004757,S00159623,U002029,2025-11-30T18:29:11,1849.05,112.79,118.77,1855.03
O00004758,S00159643,U000111,2025-11-30T21:13:47,6318.39,424.2,0.0,5894.19
O00004759,S00159704,U000503,2025-12-01T06:51:34,1397.72,80.27,77.37,1394.82
O00004760,S00159733,U002207,2025-12-01T18:59:24,15072.94,425.11,0.0,14647.83
O00004761,S00159768,U000454,2025-12-01T18:46:03,14719.54,460.34,0.0,14259.2
O00004762,S00159770,U000138,2025-12-01T16:58:24,9859.78,781.93,0.0,9077.85
O00004763,S00159776,,2025-12-01T17:54:08,9311.27,569.43,0.0,8741.84
O00004764,S00159831,U000379,2025-12-02T02:19:50,7823.19,286.88,0.0,7536.31
O00004765,S00159910,U000396,2025-12-02T17:33:24,1925.69,71.26,107.25,1961.68
O00004766,S00159949,U002055,2025-12-03T15:32:22,6384.42,195.65,0.0,6188.77
O00004767,S00160038,U002442,2025-12-03T21:45:38,7179.2,301.81,0.0,6877.39
O00004768,S00160047,U000205,2025-12-03T08:49:24,5973.12,291.24,0.0,5681.88
O00004769,S00160078,U000353,2025-12-03T17:52:21,5355.87,400.38,0.0,4955.49
O00004770,S00160099,U001436,2025-12-04T05:11:08,6616.51,490.72,0.0,6125.79
O00004771,S00160106,,2025-12-04T14:27:03,13305.23,702.81,0.0,12602.42
O00004772,S00160127,,2025-12-04T21:37:19,1263.88,76.88,73.24,1260.25
O00004773,S00160132,U000411,2025-12-04T21:32:07,3328.63,158.81,0.0,3169.82
O00004774,S00160149,,2025-12-04T03:07:18,10764.04,417.61,0.0,10346.43
O00004775,S00160243,U000906,2025-12-05T17:27:44,5359.35,432.4,0.0,4926.95
O00004776,S00160276,U000707,2025-12-05T23:49:46,616.35,52.84,51.85,615.36
O00004777,S00160288,U000808,2025-12-05T21:37:18,5266.65,171.44,0.0,5095.21
O00004778,S00160337,,2025-12-05T22:10:53,2102.43,166.68,0.0,1935.75
O00004779,S00160366,,2025-12-06T01:37:49,9494.12,662.11,0.0,8832.01
O00004780,S00160445,U001662,2025-12-06T19:01:23,2401.94,141.28,0.0,2260.66
O00004781,S00160461,U000719,2025-12-06T19:44:06,4621.18,230.34,0.0,4390.84
O00004782,S00160507,U001148,2025-12-07T16:16:34,3979.3,225.66,0.0,3753.64
O00004783,S00160540,U001097,2025-12-07T10:00:52,7448.37,558.61,0.0,6889.76
O00004784,S00160573,,2025-12-07T14:36:24,3811.66,135.04,0.0,3676.62
O00004785,S00160580,U001151,2025-12-07T15:26:15,1200.97,69.54,45.44,1176.87
O00004786,S00160702,,2025-12-08T12:03:31,2281.28,209.09,0.0,2072.19
O00004787,S00160704,U000767,2025-12-08T06:18:40,10431.31,559.03,0.0,9872.28
O00004788,S00160708,U000984,2025-12-08T21:29:04,7128.09,386.39,0.0,6741.7
O00004789,S00160709,,2025-12-08T05:38:12,13770.23,593.53,0.0,13176.69
O00004790,S00160740,,2025-12-08T09:06:10,13891.37,716.33,0.0,13175.04
O00004791,S00160748,U000001,2025-12-08T19:15:54,15820.84,517.95,0.0,15302.89
O00004792,S00160758,U001311,2025-12-09T03:47:45,4723.41,180.5,0.0,4542.91
O00004793,S00160804,U000787,2025-12-09T03:57:27,633.65,7.85,99.47,725.27
O00004794,S00160808,U000665,2025-12-09T15:12:46,10384.0,805.8,0.0,9578.2
O00004795,S00160952,U000446,2025-12-10T15:25:31,6959.45,722.95,0.0,6236.5
O00004796,S00161020,U002413,2025-12-10T14:36:49,2194.88,99.81,0.0,2095.07
O00004797,S00161112,U001693,2025-12-11T03:20:25,13663.81,835.34,0.0,12828.47
O00004798,S00161122,U000550,2025-12-11T06:56:09,7878.82,441.0,0.0,7437.82
O00004799,S00161151,U002275,2025-12-11T06:05:03,12778.41,452.14,0.0,12326.27
O00004800,S00161201,U000978,2025-12-12T16:11:50,5081.52,420.85,0.0,4660.67
O00004801,S00161218,,2025-12-12T07:34:01,11032.81,428.99,0.0,10603.82
O00004802,S00161227,,2025-12-12T20:55:18,770.75,51.24,106.0,825.51
O00004803,S00161236,U001233,2025-12-12T18:19:22,6908.91,364.39,0.0,6544.52
O00004804,S00161262,U000574,2025-12-12T14:23:00,10603.87,819.25,0.0,9784.62
O00004805,S00161273,U002369,2025-12-12T19:04:27,857.42,54.89,61.95,864.48
O00004806,S00161312,U000546,2025-12-12T18:48:45,10782.78,505.55,0.0,10277.23
O00004807,S00161351,U001346,2025-12-13T10:13:11,6861.79,645.1,0.0,6216.69
O00004808,S00161355,U001883,2025-12-13T14:58:58,7508.67,31.42,0.0,7477.25
O00004809,S00161357,U001713,2025-12-13T07:31:37,20619.53,1390.47,0.0,19229.06
O00004810,S00161358,U000945,2025-12-13T19:20:18,3312.98,226.41,0.0,3086.57
O00004811,S00161366,U001216,2025-12-13T05:20:00,7610.37,235.89,0.0,7374.48
O00004812,S00161382,U001969,2025-12-13T05:40:04,1576.89,127.67,53.78,1503.0
O00004813,S00161386,,2025-12-13T11:50:41,9253.14,168.04,0.0,9085.1
O00004814,S00161406,U000376,2025-12-13T07:17:37,1864.14,59.48,84.71,1889.37
O00004815,S00161428,U001318,2025-12-13T22:44:11,2673.21,68.8,0.0,2604.41
O00004816,S00161549,,2025-12-14T22:37:36,4319.45,253.57,0.0,4065.88
O00004817,S00161659,U001720,2025-12-15T11:51:33,6784.02,566.93,0.0,6217.09
O00004818,S00161688,,2025-12-15T06:51:06,26202.81,1253.37,0.0,24949.44
O00004819,S00161716,U001781,2025-12-16T18:40:32,2099.21,90.58,0.0,2008.63
O00004820,S00161757,,2025-12-17T00:14:39,3710.07,215.25,0.0,3494.82
O00004821,S00161796,U000665,2025-12-16T16:00:55,4340.0,238.88,0.0,4101.12
O00004822,S00161836,U000683,2025-12-16T08:45:39,4129.78,313.82,0.0,3815.96
O00004823,S00161837,U002001,2025-12-16T09:03:21,4297.92,202.18,0.0,4095.74
O00004824,S00161874,U001354,2025-12-17T02:53:14,736.76,44.28,96.57,789.05
O00004825,S00161877,U000744,2025-12-17T04:22:33,12364.34,961.14,0.0,11403.2
O00004826,S00161931,,2025-12-17T07:54:54,1359.96,127.67,78.8,1311.09
O00004827,S00161966,U000161,2025-12-17T18:12:58,2386.21,54.25,0.0,2331.96
O00004828,S00162061,U002003,2025-12-18T22:52:57,6727.2,548.77,0.0,6178.43
O00004829,S00162073,U000978,2025-12-18T18:09:42,6865.19,340.1,0.0,6525.09
O00004830,S00162104,U002345,2025-12-18T05:12:14,774.56,40.57,77.67,811.66
O00004831,S00162148,U000370,2025-12-19T10:04:40,756.22,35.76,97.66,818.12
O00004832,S00162196,U000932,2025-12-19T00:56:47,9579.57,17.03,0.0,9562.54
O00004833,S00162257,U000217,2025-12-20T17:38:12,3682.08,92.82,0.0,3589.26
O00004834,S00162265,U000231,2025-12-20T00:48:34,2184.67,145.6,0.0,2039.07
O00004835,S00162371,U000338,2025-12-20T02:44:34,2156.07,64.81,0.0,2091.26
O00004836,S00162443,U001239,2025-12-21T22:32:26,4499.47,270.85,0.0,4228.62
O00004837,S00162445,U000976,2025-12-21T19:39:46,1507.74,71.88,112.27,1548.13
O00004838,S00162455,U001029,2025-12-21T09:40:35,4792.13,165.25,0.0,4626.88
O00004839,S00162462,,2025-12-21T15:01:06,5019.02,201.97,0.0,4817.05
O00004840,S00162527,U000327,2025-12-21T13:53:00,13401.33,450.49,0.0,12950.84
O00004841,S00162615,U002169,2025-12-22T03:59:56,2365.34,85.0,0.0,2280.34
O00004842,S00162689,U000305,2025-12-23T03:15:53,11039.25,554.77,0.0,10484.48
O00004843,S00162814,,2025-12-24T12:43:30,8528.88,266.36,0.0,8262.52
O00004844,S00162839,U000526,2025-12-24T09:50:32,13946.14,712.81,0.0,13233.33
O00004845,S00162847,U002165,2025-12-24T16:20:20,3293.15,133.04,0.0,3160.11
O00004846,S00162870,U001005,2025-12-24T16:47:13,5899.24,296.02,0.0,5603.22
O00004847,S00162917,U002260,2025-12-24T07:03:05,4752.66,263.04,0.0,4489.62
O00004848,S00163007,U001732,2025-12-25T01:00:36,2854.72,68.54,0.0,2786.18
O00004849,S00163051,U001323,2025-12-25T12:21:29,6838.28,77.14,0.0,6761.14
O00004850,S00163057,,2025-12-25T02:13:41,11074.99,714.45,0.0,10360.54
O00004851,S00163061,U002224,2025-12-25T15:17:22,8969.85,644.17,0.0,8325.68
O00004852,S00163067,U001108,2025-12-25T07:49:41,3898.31,92.21,0.0,3806.1
O00004853,S00163141,U001280,2025-12-26T01:35:04,4030.11,524.63,0.0,3505.48
O00004854,S00163195,U000347,2025-12-26T23:17:49,13653.53,963.23,0.0,12690.3
O00004855,S00163231,U000999,2025-12-26T09:02:06,1416.3,153.86,57.56,1320.0
O00004856,S00163243,U001707,2025-12-27T13:24:09,14497.74,1326.72,0.0,13171.02
O00004857,S00163263,U002281,2025-12-27T19:51:00,3839.11,530.13,0.0,3308.98
O00004858,S00163355,,2025-12-27T06:52:56,7009.21,685.32,0.0,6323.89
O00004859,S00163393,,2025-12-28T10:19:52,944.98,146.48,40.58,839.08
O00004860,S00163452,U002554,2025-12-28T00:39:06,15206.98,1871.19,0.0,13335.79
O00004861,S00163478,,2025-12-28T13:57:33,5651.29,715.83,0.0,4935.46
O00004862,S00163546,U000032,2025-12-29T11:20:36,6650.75,826.31,0.0,5824.44
O00004863,S00163548,U000020,2025-12-29T11:53:19,9078.85,1247.7,0.0,7831.15
O00004864,S00163556,U000314,2025-12-29T12:07:16,11323.36,1568.43,0.0,9754.93
O00004865,S00163563,U000509,2025-12-29T19:32:52,5511.43,501.66,0.0,5009.77
O00004866,S00163615,U001601,2025-12-29T10:26:49,11679.42,1050.57,0.0,10628.85
O00004867,S00163638,,2025-12-29T09:48:50,6516.11,947.83,0.0,5568.28
O00004868,S00163646,U002023,2025-12-29T15:42:59,10079.19,1235.76,0.0,8843.43
O00004869,S00163665,U001869,2025-12-30T11:30:23,5584.13,732.22,0.0,4851.91
O00004870,S00163709,U000626,2025-12-30T02:55:03,2742.38,320.82,0.0,2421.56
O00004871,S00163716,,2025-12-30T11:12:37,4354.34,392.04,0.0,3962.3
O00004872,S00163808,U000723,2025-12-31T01:07:16,5741.09,805.19,0.0,4935.9
O00004873,S00163818,U001044,2025-12-31T23:45:51,13040.45,1487.49,0.0,11552.96
O00004874,S00163866,U001911,2025-12-31T09:01:14,2459.53,350.19,0.0,2109.34
O00004875,S00163893,,2025-12-31T20:26:48,9854.72,1166.04,0.0,8688.68
O00004876,S00163923,U000451,2025-12-31T23:01:09,4883.73,457.49,0.0,4426.24
O00004877,S00163942,U000139,2026-01-01T06:09:49,8705.44,1165.07,0.0,7540.38
O00004878,S00163948,U000863,2026-01-01T15:16:39,6123.05,639.07,0.0,5483.98
O00004879,S00163955,U001102,2026-01-01T07:00:54,15521.98,1221.59,0.0,14300.39
O00004880,S00164000,U000077,2026-01-01T01:15:11,1558.1,213.89,69.48,1413.69
O00004881,S00164011,U001787,2026-01-01T01:05:44,12297.56,1218.17,0.0,11079.39
O00004882,S00164030,U000946,2026-01-01T17:17:51,5401.61,704.94,0.0,4696.67
O00004883,S00164057,U001522,2026-01-01T04:02:47,9676.16,1021.54,0.0,8654.62
O00004884,S00164058,,2026-01-01T08:33:38,10725.5,1132.15,0.0,9593.35
O00004885,S00164070,U000483,2026-01-01T08:02:37,5335.25,570.88,0.0,4764.37
O00004886,S00164076,,2026-01-02T17:33:34,756.22,9.63,45.95,792.54
O00004887,S00164117,,2026-01-02T08:35:39,9862.39,816.34,0.0,9046.05
O00004888,S00164123,,2026-01-02T01:36:22,3317.61,143.27,0.0,3174.34
O00004889,S00164144,U000436,2026-01-02T12:02:43,7158.08,311.37,0.0,6846.71
O00004890,S00164156,U000099,2026-01-02T07:58:38,5885.61,349.28,0.0,5536.33
O00004891,S00164161,U002154,2026-01-02T17:24:46,4394.5,177.39,0.0,4217.11
O00004892,S00164164,U001536,2026-01-02T13:59:10,5280.89,447.91,0.0,4832.98
O00004893,S00164209,U002483,2026-01-02T11:38:34,4066.83,148.55,0.0,3918.28
O00004894,S00164220,U001913,2026-01-03T17:48:47,7472.69,327.2,0.0,7145.49
O00004895,S00164251,U001118,2026-01-03T02:10:33,2277.3,62.45,0.0,2214.85
O00004896,S00164269,U000289,2026-01-03T23:50:12,11140.71,350.2,0.0,10790.51
O00004897,S00164352,U002066,2026-01-03T09:30:31,8983.19,746.84,0.0,8236.35
O00004898,S00164355,U002522,2026-01-04T15:29:41,18580.77,348.45,0.0,18232.32
O00004899,S00164416,U000687,2026-01-04T13:58:08,11155.64,671.25,0.0,10484.39
O00004900,S00164429,,2026-01-04T03:55:31,9873.54,499.39,0.0,9374.15
O00004901,S00164430,U001563,2026-01-04T14:09:00,10174.29,617.22,0.0,9557.07
O00004902,S00164487,,2026-01-04T03:05:29,2457.42,106.4,0.0,2351.02
O00004903,S00164502,U002292,2026-01-05T20:08:50,4051.03,223.1,0.0,3827.93
O00004904,S00164546,U000020,2026-01-05T14:18:41,2393.22,150.13,0.0,2243.09
O00004905,S00164604,U001613,2026-01-05T14:08:00,2205.55,157.94,0.0,2047.61
O00004906,S00164625,U000197,2026-01-05T07:54:43,9810.58,627.71,0.0,9182.87
O00004907,S00164639,U001412,2026-01-06T13:34:44,4982.94,451.95,0.0,4530.99
O00004908,S00164650,U001697,2026-01-06T12:07:00,7202.98,310.99,0.0,6891.99
O00004909,S00164680,U000333,2026-01-06T10:05:12,13379.97,491.14,0.0,12888.83
O00004910,S00164699,U002155,2026-01-06T10:55:54,5500.87,271.08,0.0,5229.79
O00004911,S00164796,U001990,2026-01-07T03:14:50,5181.88,237.04,0.0,4944.84
O00004912,S00164828,U001021,2026-01-07T09:15:57,9306.09,370.64,0.0,8935.45
O00004913,S00164874,U001710,2026-01-08T01:14:05,2717.59,145.49,0.0,2572.1
O00004914,S00164897,U002010,2026-01-08T17:38:38,7976.15,234.33,0.0,7741.82
O00004915,S00164970,U000896,2026-01-08T07:00:22,7243.97,228.01,0.0,7015.96
O00004916,S00164996,U002274,2026-01-09T10:36:51,5965.04,242.25,0.0,5722.79
O00004917,S00165092,U001179,2026-01-09T06:32:10,1541.5,53.24,35.74,1524.0
O00004918,S00165149,,2026-01-10T09:04:29,1809.38,100.13,119.78,1829.03
O00004919,S00165173,U001298,2026-01-10T22:33:01,13733.02,989.8,0.0,12743.22
O00004920,S00165215,,2026-01-10T09:52:24,12885.02,92.17,0.0,12792.85
O00004921,S00165221,U002183,2026-01-10T09:17:02,11263.85,95.68,0.0,11168.17
